conjecture,cell_id,verified,J_lower,status,note,run_timestamp
J1,631,1,6.9693989314848,ok,,
J1,632,1,6.937455039990166,ok,,
J1,633,1,6.936993574146766,ok,,
J1,634,1,6.968890515097409,ok,,
J1,635,1,6.968380027315003,ok,,
J1,636,1,6.936529944914977,ok,,
J1,637,1,6.936064159994314,ok,,
J1,638,1,6.914584918947323,ok,,
J1,639,1,6.899100668070882,ok,,
J1,640,1,6.913580504267184,ok,,
J1,641,1,6.898139880734387,ok,,
J1,642,1,6.9997354812709,ok,,
J1,643,1,6.999176558538974,ok,,
J1,644,1,6.88259565881523,ok,,
J1,645,1,6.866948747786092,ok,,
J1,646,1,6.967867474468034,ok,,
J1,647,1,6.967352863925807,ok,,
J1,648,1,6.935596225735107,ok,,
J1,649,1,6.935126149501851,ok,,
J1,650,1,6.966836202197425,ok,,
J1,651,1,6.966317496156304,ok,,
J1,652,1,6.934653938525938,ok,,
J1,653,1,6.934179599340492,ok,,
J1,654,1,6.9078532178154255,ok,,
J1,655,1,6.907455089641712,ok,,
J1,656,1,6.874237441224192,ok,,
J1,657,1,6.873885303880524,ok,,
J1,658,1,6.907054654272766,ok,,
J1,659,1,6.9066519195143705,ok,,
J1,660,1,6.8735307731546085,ok,,
J1,661,1,6.873173856705304,ok,,
J1,662,1,6.840220516196393,ok,,
J1,663,1,6.839914587129496,ok,,
J1,664,1,6.8058004973035615,ok,,
J1,665,1,6.805540997931072,ok,,
J1,666,1,6.839606178055316,ok,,
J1,667,1,6.839295296792184,ok,,
J1,668,1,6.805278932093014,ok,,
J1,669,1,6.805014307559912,ok,,
J1,670,1,6.906246892670848,ok,,
J1,671,1,6.905839581155856,ok,,
J1,672,1,7.024693857626882,ok,,
J1,673,1,7.024051052519038,ok,,
J1,674,1,7.054812204722791,ok,,
J1,675,1,7.054121028597063,ok,,
J1,676,1,7.023406442166004,ok,,
J1,677,1,7.022760032722612,ok,,
