conjecture,cell_id,verified,J_lower,status,note,run_timestamp
J2,108,1,6.47685067658088087e-03,"ok","",2026-03-09 12:12:17
J2,109,1,6.66708343637978373e-03,"ok","",2026-03-09 12:12:26
J2,110,1,6.34427263109671458e-03,"ok","",2026-03-09 12:12:35
J2,111,1,6.15494890029211206e-03,"ok","",2026-03-09 12:12:44
J2,112,1,5.83499150139488165e-03,"ok","",2026-03-09 12:12:52
J2,113,1,9.10519434282974771e-03,"ok","",2026-03-09 12:13:01
J2,114,1,8.76957171864489737e-03,"ok","",2026-03-09 12:13:09
J2,115,1,9.44900930747039070e-03,"ok","",2026-03-09 12:13:18
J2,116,1,9.11094025225622772e-03,"ok","",2026-03-09 12:13:27
J2,117,1,8.88186005535374079e-03,"ok","",2026-03-09 12:13:35
J2,118,1,8.54638705096988360e-03,"ok","",2026-03-09 12:13:44
J2,119,1,8.99191325466475178e-03,"ok","",2026-03-09 12:13:53
J2,120,1,8.65636636877908927e-03,"ok","",2026-03-09 12:14:01
J2,121,1,8.43525657148447294e-03,"ok","",2026-03-09 12:14:10
J2,122,1,8.10228300483117891e-03,"ok","",2026-03-09 12:14:19
J2,123,1,8.32213851671070870e-03,"ok","",2026-03-09 12:14:27
J2,124,1,7.98933284508862585e-03,"ok","",2026-03-09 12:14:36
J2,125,1,7.77072097551467778e-03,"ok","",2026-03-09 12:14:45
J2,126,1,7.44056669416792715e-03,"ok","",2026-03-09 12:14:53
J2,127,1,9.34338518288058140e-03,"ok","",2026-03-09 12:15:02
J2,128,1,9.00542331443077160e-03,"ok","",2026-03-09 12:15:10
J2,129,1,9.24114989497581973e-03,"ok","",2026-03-09 12:15:19
J2,130,1,8.90310278945349864e-03,"ok","",2026-03-09 12:15:28
J2,131,1,8.66862049540273460e-03,"ok","",2026-03-09 12:15:36
J2,132,1,8.33331827240257894e-03,"ok","",2026-03-09 12:15:45
J2,133,1,9.14080995891097814e-03,"ok","",2026-03-09 12:15:54
J2,134,1,8.80274576011785825e-03,"ok","",2026-03-09 12:16:02
J2,135,1,9.04350618413474194e-03,"ok","",2026-03-09 12:16:11
J2,136,1,8.70568065403887204e-03,"ok","",2026-03-09 12:16:20
J2,137,1,8.46604698339348261e-03,"ok","",2026-03-09 12:16:28
J2,138,1,8.13091839097879188e-03,"ok","",2026-03-09 12:16:37
J2,139,1,8.56635882750111932e-03,"ok","",2026-03-09 12:16:46
J2,140,1,8.23113555813037578e-03,"ok","",2026-03-09 12:16:54
J2,141,1,7.99917178056119837e-03,"ok","",2026-03-09 12:17:03
J2,142,1,7.66667777202201250e-03,"ok","",2026-03-09 12:17:12
J2,143,1,7.89713856500640077e-03,"ok","",2026-03-09 12:17:20
J2,144,1,7.56458830051442987e-03,"ok","",2026-03-09 12:17:29
J2,145,1,7.33528432231267402e-03,"ok","",2026-03-09 12:17:38
J2,146,1,7.00548084700614027e-03,"ok","",2026-03-09 12:17:47
J2,147,1,8.77397565653836864e-03,"ok","",2026-03-09 12:17:56
J2,148,1,8.43868913375800389e-03,"ok","",2026-03-09 12:18:04
J2,149,1,8.21202200426895956e-03,"ok","",2026-03-09 12:18:13
J2,150,1,7.87959258878601077e-03,"ok","",2026-03-09 12:18:22
J2,151,1,8.10459013089115388e-03,"ok","",2026-03-09 12:18:31
J2,152,1,7.77181698526518971e-03,"ok","",2026-03-09 12:18:40
J2,153,1,7.54804781417917070e-03,"ok","",2026-03-09 12:18:48
J2,154,1,7.21795025865290540e-03,"ok","",2026-03-09 12:18:57
J2,155,1,7.72669846548623696e-03,"ok","",2026-03-09 12:19:06
J2,156,1,7.39693246709549612e-03,"ok","",2026-03-09 12:19:15
J2,157,1,7.18090122659731378e-03,"ok","",2026-03-09 12:19:24
J2,158,1,6.85359549535391466e-03,"ok","",2026-03-09 12:19:32
J2,159,1,7.06794805487120925e-03,"ok","",2026-03-09 12:19:41
J2,160,1,6.74075780833405247e-03,"ok","",2026-03-09 12:19:50
J2,161,1,6.52753158644969744e-03,"ok","",2026-03-09 12:19:58
J2,162,1,6.20283130837506747e-03,"ok","",2026-03-09 12:20:07
J2,163,1,7.50920117982900592e-03,"ok","",2026-03-09 12:20:16
J2,164,1,7.17928144296564597e-03,"ok","",2026-03-09 12:20:25
J2,165,1,6.95828854487956505e-03,"ok","",2026-03-09 12:20:34
J2,166,1,6.63104068920006284e-03,"ok","",2026-03-09 12:20:43
J2,167,1,6.85061471601500216e-03,"ok","",2026-03-09 12:20:52
J2,168,1,6.52372970061065871e-03,"ok","",2026-03-09 12:21:00
J2,169,1,6.30504082233684926e-03,"ok","",2026-03-09 12:21:09
J2,170,1,5.98054517210400149e-03,"ok","",2026-03-09 12:21:18
J2,171,1,6.41463618778814748e-03,"ok","",2026-03-09 12:21:27
J2,172,1,6.09018737215905048e-03,"ok","",2026-03-09 12:21:35
J2,173,1,5.87938267752363686e-03,"ok","",2026-03-09 12:21:44
J2,174,1,5.55754853759538037e-03,"ok","",2026-03-09 12:21:53
J2,175,1,5.76682180783905096e-03,"ok","",2026-03-09 12:22:02
J2,176,1,5.44497985405456575e-03,"ok","",2026-03-09 12:22:11
J2,177,1,5.23671232993550007e-03,"ok","",2026-03-09 12:22:19
J2,178,1,4.91762613151180972e-03,"ok","",2026-03-09 12:22:28
J2,179,1,9.29004831431257116e-03,"ok","",2026-03-09 12:22:37
J2,180,1,8.95432268784901453e-03,"ok","",2026-03-09 12:22:45
J2,181,1,8.73849807526028144e-03,"ok","",2026-03-09 12:22:54
J2,182,1,8.40530188672516942e-03,"ok","",2026-03-09 12:23:03
J2,183,1,8.61977919609202559e-03,"ok","",2026-03-09 12:23:11
J2,184,1,8.28678086030265604e-03,"ok","",2026-03-09 12:23:20
J2,185,1,8.07349443098104302e-03,"ok","",2026-03-09 12:23:29
J2,186,1,7.74305895872373640e-03,"ok","",2026-03-09 12:23:37
J2,187,1,8.19420802596582121e-03,"ok","",2026-03-09 12:23:46
J2,188,1,7.86359221834587174e-03,"ok","",2026-03-09 12:23:54
J2,189,1,7.65726309463587995e-03,"ok","",2026-03-09 12:24:03
J2,190,1,7.32941632434247481e-03,"ok","",2026-03-09 12:24:12
J2,191,1,7.53447490693659461e-03,"ok","",2026-03-09 12:24:20
J2,192,1,7.20658925219908042e-03,"ok","",2026-03-09 12:24:29
J2,193,1,7.00291546299069978e-03,"ok","",2026-03-09 12:24:37
J2,194,1,6.67776650692886165e-03,"ok","",2026-03-09 12:24:46
J2,195,1,7.95513887764442984e-03,"ok","",2026-03-09 12:24:55
J2,196,1,7.62488858454801743e-03,"ok","",2026-03-09 12:25:03
J2,197,1,7.41391316878292628e-03,"ok","",2026-03-09 12:25:12
J2,198,1,7.08627341690970525e-03,"ok","",2026-03-09 12:25:21
J2,199,1,7.29598016423338436e-03,"ok","",2026-03-09 12:25:29
J2,200,1,6.96844021713971529e-03,"ok","",2026-03-09 12:25:38
J2,201,1,6.75998173503344901e-03,"ok","",2026-03-09 12:25:47
J2,202,1,6.43522774589655455e-03,"ok","",2026-03-09 12:25:56
J2,203,1,6.88035670070874517e-03,"ok","",2026-03-09 12:26:05
J2,204,1,6.55531285913468764e-03,"ok","",2026-03-09 12:26:13
J2,205,1,6.32008247028181813e-03,"ok","",2026-03-09 12:26:24
J2,206,1,5.99753244274481290e-03,"ok","",2026-03-09 12:26:33
J2,207,1,6.19779512222606854e-03,"ok","",2026-03-09 12:26:41
J2,208,1,5.87556404102329566e-03,"ok","",2026-03-09 12:26:50
J2,209,1,5.67643697779374179e-03,"ok","",2026-03-09 12:26:58
J2,210,1,5.35682985601937389e-03,"ok","",2026-03-09 12:27:07
J2,211,1,7.09491688128593978e-03,"ok","",2026-03-09 12:27:16
J2,212,1,6.76971170979712156e-03,"ok","",2026-03-09 12:27:25
J2,213,1,6.57310614180062203e-03,"ok","",2026-03-09 12:27:33
J2,214,1,6.25029626637996216e-03,"ok","",2026-03-09 12:27:42
J2,215,1,6.44553390376501056e-03,"ok","",2026-03-09 12:27:51
J2,216,1,6.12290056138320438e-03,"ok","",2026-03-09 12:27:59
J2,217,1,5.92891649603544124e-03,"ok","",2026-03-09 12:28:08
J2,218,1,5.60890139611203153e-03,"ok","",2026-03-09 12:28:16
J2,219,1,6.05915064263484737e-03,"ok","",2026-03-09 12:28:25
J2,220,1,5.73918038417176035e-03,"ok","",2026-03-09 12:28:34
J2,221,1,5.55255574349189374e-03,"ok","",2026-03-09 12:28:42
J2,222,1,5.23502262504393912e-03,"ok","",2026-03-09 12:28:51
J2,223,1,5.42025479925456466e-03,"ok","",2026-03-09 12:28:59
J2,224,1,5.10285060154558323e-03,"ok","",2026-03-09 12:29:08
J2,225,1,4.91884627760086346e-03,"ok","",2026-03-09 12:29:17
J2,226,1,4.60402365935408397e-03,"ok","",2026-03-09 12:29:25
J2,227,1,5.80167389907160214e-03,"ok","",2026-03-09 12:29:34
J2,228,1,5.48164235463843852e-03,"ok","",2026-03-09 12:29:43
J2,229,1,5.29025775276181776e-03,"ok","",2026-03-09 12:29:51
J2,230,1,4.97286228293702948e-03,"ok","",2026-03-09 12:30:00
J2,231,1,5.16327648174907949e-03,"ok","",2026-03-09 12:30:09
J2,232,1,4.84616686964045584e-03,"ok","",2026-03-09 12:30:17
J2,233,1,4.65710405295638452e-03,"ok","",2026-03-09 12:30:26
J2,234,1,4.34255103654734853e-03,"ok","",2026-03-09 12:30:35
J2,235,1,4.78679130684156462e-03,"ok","",2026-03-09 12:30:43
J2,236,1,4.47197439953228582e-03,"ok","",2026-03-09 12:30:52
J2,237,1,4.29040444870310012e-03,"ok","",2026-03-09 12:31:00
J2,238,1,3.97832532375019809e-03,"ok","",2026-03-09 12:31:09
J2,239,1,4.15884374854513794e-03,"ok","",2026-03-09 12:31:18
J2,240,1,3.84701429478084833e-03,"ok","",2026-03-09 12:31:26
J2,241,1,3.66774151751414479e-03,"ok","",2026-03-09 12:31:35
J2,242,1,3.35840720481783706e-03,"ok","",2026-03-09 12:31:43
J2,243,1,6.60852919675036787e-03,"ok","",2026-03-09 12:31:52
J2,244,1,6.28400805906892401e-03,"ok","",2026-03-09 12:32:01
J2,245,1,6.07781886244396219e-03,"ok","",2026-03-09 12:32:09
J2,246,1,5.75573044379495968e-03,"ok","",2026-03-09 12:32:18
J2,247,1,5.96035650142212603e-03,"ok","",2026-03-09 12:32:26
J2,248,1,5.63822270494540589e-03,"ok","",2026-03-09 12:32:35
J2,249,1,5.43484100360913658e-03,"ok","",2026-03-09 12:32:44
J2,250,1,5.11519475024613257e-03,"ok","",2026-03-09 12:32:52
J2,251,1,5.55444458533571606e-03,"ok","",2026-03-09 12:33:01
J2,252,1,5.23494330451867995e-03,"ok","",2026-03-09 12:33:10
J2,253,1,5.03830234889335316e-03,"ok","",2026-03-09 12:33:18
J2,254,1,4.72143173464800725e-03,"ok","",2026-03-09 12:33:27
J2,255,1,4.96909971635517422e-03,"ok","",2026-03-09 12:33:36
J2,256,1,4.65204910317140730e-03,"ok","",2026-03-09 12:33:44
J2,257,1,4.45804522645332213e-03,"ok","",2026-03-09 12:33:53
J2,258,1,4.14368398712383623e-03,"ok","",2026-03-09 12:34:01
J2,259,1,5.37017108366200091e-03,"ok","",2026-03-09 12:34:10
J2,260,1,5.05069789404544167e-03,"ok","",2026-03-09 12:34:18
J2,261,1,4.84965895411804127e-03,"ok","",2026-03-09 12:34:27
J2,262,1,4.53265743585262726e-03,"ok","",2026-03-09 12:34:35
J2,263,1,4.73242207099744405e-03,"ok","",2026-03-09 12:34:44
J2,264,1,4.41584862844379700e-03,"ok","",2026-03-09 12:34:53
J2,265,1,4.21718895019296269e-03,"ok","",2026-03-09 12:35:01
J2,266,1,3.90324255618779148e-03,"ok","",2026-03-09 12:35:10
J2,267,1,4.33643368270253404e-03,"ok","",2026-03-09 12:35:18
J2,268,1,4.02222718330236262e-03,"ok","",2026-03-09 12:35:27
J2,269,1,3.83071040330307255e-03,"ok","",2026-03-09 12:35:35
J2,270,1,3.51908860692518033e-03,"ok","",2026-03-09 12:35:44
J2,271,1,3.70935643566028261e-03,"ok","",2026-03-09 12:35:52
J2,272,1,3.39800832237457939e-03,"ok","",2026-03-09 12:36:01
J2,273,1,3.20871428897007149e-03,"ok","",2026-03-09 12:36:10
J2,274,1,2.89985692511152138e-03,"ok","",2026-03-09 12:36:18
J2,275,1,4.58242174891054788e-03,"ok","",2026-03-09 12:36:27
J2,276,1,4.26808227416586305e-03,"ok","",2026-03-09 12:36:35
J2,277,1,4.08121898573909903e-03,"ok","",2026-03-09 12:36:44
J2,278,1,3.76961002896081254e-03,"ok","",2026-03-09 12:36:53
J2,279,1,3.95482510822375843e-03,"ok","",2026-03-09 12:37:01
J2,280,1,3.64322548992035422e-03,"ok","",2026-03-09 12:37:10
J2,281,1,3.45896394808775653e-03,"ok","",2026-03-09 12:37:18
J2,282,1,3.14982428397669878e-03,"ok","",2026-03-09 12:37:27
J2,283,1,3.58812638236116754e-03,"ok","",2026-03-09 12:37:36
J2,284,1,3.27880823053305903e-03,"ok","",2026-03-09 12:37:44
J2,285,1,3.10180873037069205e-03,"ok","",2026-03-09 12:37:53
J2,286,1,2.79526710197330885e-03,"ok","",2026-03-09 12:38:01
J2,287,1,2.97075799279866715e-03,"ok","",2026-03-09 12:38:10
J2,288,1,2.66436174901940603e-03,"ok","",2026-03-09 12:38:19
J2,289,1,2.48980200399984142e-03,"ok","",2026-03-09 12:38:27
J2,290,1,2.18599210101544372e-03,"ok","",2026-03-09 12:38:36
J2,291,1,3.33270764853565993e-03,"ok","",2026-03-09 12:38:44
J2,292,1,3.02386822163569491e-03,"ok","",2026-03-09 12:38:53
J2,293,1,2.84204700082213435e-03,"ok","",2026-03-09 12:39:02
J2,294,1,2.53568357571154479e-03,"ok","",2026-03-09 12:39:10
J2,295,1,2.71610474525374457e-03,"ok","",2026-03-09 12:39:19
J2,296,1,2.40998932540748001e-03,"ok","",2026-03-09 12:39:27
J2,297,1,2.23049257309781979e-03,"ok","",2026-03-09 12:39:36
J2,298,1,1.92685748225684961e-03,"ok","",2026-03-09 12:39:45
J2,299,1,2.35919681447782636e-03,"ok","",2026-03-09 12:39:53
J2,300,1,2.05538803431792871e-03,"ok","",2026-03-09 12:40:02
J2,301,1,1.88328368871282237e-03,"ok","",2026-03-09 12:40:10
J2,302,1,1.58207663411147337e-03,"ok","",2026-03-09 12:40:19
J2,303,1,1.75269915198938975e-03,"ok","",2026-03-09 12:40:28
J2,304,1,1.45193669699494876e-03,"ok","",2026-03-09 12:40:36
J2,305,1,1.36171612985691581e-03,"ok","",2026-03-09 12:40:46
J2,306,1,1.06306849323090091e-03,"ok","",2026-03-09 12:40:54
J2,307,1,9.44698345852756916e-03,"ok","",2026-03-09 12:41:03
J2,308,1,9.12086784892096603e-03,"ok","",2026-03-09 12:41:12
J2,309,1,9.27285327490423583e-03,"ok","",2026-03-09 12:41:20
J2,310,1,8.94682235865218445e-03,"ok","",2026-03-09 12:41:29
J2,311,1,8.79613085561814501e-03,"ok","",2026-03-09 12:41:38
J2,312,1,8.47266271722801889e-03,"ok","",2026-03-09 12:41:46
J2,313,1,9.49769406593858889e-03,"ok","",2026-03-09 12:41:55
J2,314,1,9.16579474266043803e-03,"ok","",2026-03-09 12:42:03
J2,315,1,9.43599727541410971e-03,"ok","",2026-03-09 12:42:12
J2,316,1,9.10608507659205202e-03,"ok","",2026-03-09 12:42:21
J2,317,1,9.28199622856951123e-03,"ok","",2026-03-09 12:42:29
J2,318,1,8.95251911185468430e-03,"ok","",2026-03-09 12:42:38
J2,319,1,8.77755080681552613e-03,"ok","",2026-03-09 12:42:47
J2,320,1,8.45053275121543379e-03,"ok","",2026-03-09 12:42:55
J2,321,1,9.13052797048408138e-03,"ok","",2026-03-09 12:43:04
J2,322,1,8.80094683533272359e-03,"ok","",2026-03-09 12:43:13
J2,323,1,8.98165649736881733e-03,"ok","",2026-03-09 12:43:21
J2,324,1,8.65231569014923707e-03,"ok","",2026-03-09 12:43:30
J2,325,1,8.47261127597320751e-03,"ok","",2026-03-09 12:43:38
J2,326,1,8.14576464381033816e-03,"ok","",2026-03-09 12:43:47
J2,327,1,8.62406768476375873e-03,"ok","",2026-03-09 12:43:56
J2,328,1,8.29707065091866980e-03,"ok","",2026-03-09 12:44:04
J2,329,1,8.12455087956820421e-03,"ok","",2026-03-09 12:44:13
J2,330,1,7.80004835614533931e-03,"ok","",2026-03-09 12:44:22
J2,331,1,7.97125670906950745e-03,"ok","",2026-03-09 12:44:30
J2,332,1,7.64709441983768556e-03,"ok","",2026-03-09 12:44:39
J2,333,1,7.47701005755274650e-03,"ok","",2026-03-09 12:44:48
J2,334,1,7.15529089143629449e-03,"ok","",2026-03-09 12:44:57
J2,335,1,9.41953791300775833e-03,"ok","",2026-03-09 12:45:05
J2,336,1,9.09151973636923572e-03,"ok","",2026-03-09 12:45:14
J2,337,1,9.09321727674594626e-03,"ok","",2026-03-09 12:45:23
J2,338,1,8.76575220092945528e-03,"ok","",2026-03-09 12:45:31
J2,339,1,9.25489640429333349e-03,"ok","",2026-03-09 12:45:40
J2,340,1,8.92720475388486534e-03,"ok","",2026-03-09 12:45:49
J2,341,1,8.76505270035110584e-03,"ok","",2026-03-09 12:45:58
J2,342,1,8.43965863274220851e-03,"ok","",2026-03-09 12:46:06
J2,343,1,8.60087749093807474e-03,"ok","",2026-03-09 12:46:15
J2,344,1,8.27580236687097681e-03,"ok","",2026-03-09 12:46:24
J2,345,1,8.11596835407968342e-03,"ok","",2026-03-09 12:46:32
J2,346,1,7.79334727530311966e-03,"ok","",2026-03-09 12:46:41
J2,347,1,9.10076003806636891e-03,"ok","",2026-03-09 12:46:50
J2,348,1,8.77510783647039716e-03,"ok","",2026-03-09 12:46:59
J2,349,1,8.93129489074695471e-03,"ok","",2026-03-09 12:47:07
J2,350,1,8.60591364851259755e-03,"ok","",2026-03-09 12:47:16
J2,351,1,8.45086107621639826e-03,"ok","",2026-03-09 12:47:25
J2,352,1,8.12783790235371839e-03,"ok","",2026-03-09 12:47:33
J2,353,1,8.62221392833717459e-03,"ok","",2026-03-09 12:47:42
J2,354,1,8.29905078541059993e-03,"ok","",2026-03-09 12:47:51
J2,355,1,8.14452747840022084e-03,"ok","",2026-03-09 12:48:00
J2,356,1,7.82388085388419086e-03,"ok","",2026-03-09 12:48:09
J2,357,1,7.97146050575037179e-03,"ok","",2026-03-09 12:48:18
J2,358,1,7.65074632268536448e-03,"ok","",2026-03-09 12:48:26
J2,359,1,7.50470160117444607e-03,"ok","",2026-03-09 12:48:35
J2,360,1,7.18675486047359868e-03,"ok","",2026-03-09 12:48:44
J2,361,1,8.27582837431961593e-03,"ok","",2026-03-09 12:48:52
J2,362,1,7.95296305696879813e-03,"ok","",2026-03-09 12:49:01
J2,363,1,7.80047190409760560e-03,"ok","",2026-03-09 12:49:10
J2,364,1,7.47994761810844011e-03,"ok","",2026-03-09 12:49:18
J2,365,1,7.63163381169107424e-03,"ok","",2026-03-09 12:49:27
J2,366,1,7.31162976274646326e-03,"ok","",2026-03-09 12:49:36
J2,367,1,7.16122167629151818e-03,"ok","",2026-03-09 12:49:44
J2,368,1,6.84369377843907500e-03,"ok","",2026-03-09 12:49:53
J2,369,1,7.33179470872258321e-03,"ok","",2026-03-09 12:50:01
J2,370,1,7.01405713850533630e-03,"ok","",2026-03-09 12:50:10
J2,371,1,6.87013902214772543e-03,"ok","",2026-03-09 12:50:19
J2,372,1,6.55487411010113874e-03,"ok","",2026-03-09 12:50:27
J2,373,1,6.69766072318012107e-03,"ok","",2026-03-09 12:50:36
J2,374,1,6.38264011398703701e-03,"ok","",2026-03-09 12:50:45
J2,375,1,6.24111414790462504e-03,"ok","",2026-03-09 12:50:53
J2,376,1,5.92842471592547327e-03,"ok","",2026-03-09 12:51:02
