conjecture,cell_id,verified,J_lower,status,note,run_timestamp
J1,65,1,1.06340595270655314e-02,"ok","",2026-03-07 22:54:59
J1,66,1,1.07730268564658616e-02,"ok","",2026-03-07 22:55:11
J1,67,1,1.04882315835173046e-02,"ok","",2026-03-07 22:55:23
J1,68,1,1.03308817347027571e-02,"ok","",2026-03-07 22:55:35
J1,69,1,1.00553343841642828e-02,"ok","",2026-03-07 22:55:47
J1,70,1,1.09274378148302986e-02,"ok","",2026-03-07 22:55:59
J1,71,1,1.10955331972899529e-02,"ok","",2026-03-07 22:56:11
J1,72,1,1.07900258882747124e-02,"ok","",2026-03-07 22:56:23
J1,73,1,1.05797831435481271e-02,"ok","",2026-03-07 22:56:34
J1,74,1,1.02989201812171416e-02,"ok","",2026-03-07 22:56:46
J1,75,1,1.07593913837629174e-02,"ok","",2026-03-07 22:56:57
J1,76,1,1.04770972518100081e-02,"ok","",2026-03-07 22:57:09
J1,77,1,1.02944215040032816e-02,"ok","",2026-03-07 22:57:21
J1,78,1,1.00220602636618139e-02,"ok","",2026-03-07 22:57:33
J1,79,1,1.01729533172019160e-02,"ok","",2026-03-07 22:57:44
J1,80,1,9.90168294515925140e-03,"ok","",2026-03-07 22:57:56
J1,81,1,9.73490147806366224e-03,"ok","",2026-03-07 22:58:07
J1,82,1,9.45218961770777355e-03,"ok","",2026-03-07 22:58:19
J1,83,1,1.04542195656467385e-02,"ok","",2026-03-07 22:58:31
J1,84,1,1.01818071941934818e-02,"ok","",2026-03-07 22:58:42
J1,85,1,1.00113515131212694e-02,"ok","",2026-03-07 22:58:54
J1,86,1,9.71057817081089070e-03,"ok","",2026-03-07 22:59:07
J1,87,1,9.87563888965148351e-03,"ok","",2026-03-07 22:59:23
J1,88,1,9.60562762979222384e-03,"ok","",2026-03-07 22:59:39
J1,89,1,9.43999823042673825e-03,"ok","",2026-03-07 22:59:51
J1,90,1,9.15604001914971377e-03,"ok","",2026-03-07 23:00:02
J1,91,1,9.60018108309057538e-03,"ok","",2026-03-07 23:00:14
J1,92,1,9.33318537835603479e-03,"ok","",2026-03-07 23:00:26
J1,93,1,9.16705341576928845e-03,"ok","",2026-03-07 23:00:39
J1,94,1,8.88523091821191713e-03,"ok","",2026-03-07 23:00:51
J1,95,1,9.03283089501094594e-03,"ok","",2026-03-07 23:01:02
J1,96,1,8.75278014149039052e-03,"ok","",2026-03-07 23:01:15
J1,97,1,8.59036724166450938e-03,"ok","",2026-03-07 23:01:26
J1,98,1,8.31365432433806006e-03,"ok","",2026-03-07 23:01:39
J1,99,1,1.09062624549220999e-02,"ok","",2026-03-07 23:01:50
J1,100,1,1.10770607775574348e-02,"ok","",2026-03-07 23:02:03
J1,101,1,1.09615964078688677e-02,"ok","",2026-03-07 23:02:15
J1,102,1,1.06725477920210921e-02,"ok","",2026-03-07 23:02:29
J1,103,1,1.07574730191650758e-02,"ok","",2026-03-07 23:02:41
J1,104,1,1.04843208857534620e-02,"ok","",2026-03-07 23:02:55
J1,105,1,1.03882117041251831e-02,"ok","",2026-03-07 23:03:06
J1,106,1,1.01021661627136439e-02,"ok","",2026-03-07 23:03:18
J1,107,1,1.10681199779651962e-02,"ok","",2026-03-07 23:03:30
J1,108,1,1.07625292840669573e-02,"ok","",2026-03-07 23:03:41
J1,109,1,1.06033616318157442e-02,"ok","",2026-03-07 23:03:53
J1,110,1,1.03164800610073826e-02,"ok","",2026-03-07 23:04:05
J1,111,1,1.04905236111001443e-02,"ok","",2026-03-07 23:04:17
J1,112,1,1.02023270453344139e-02,"ok","",2026-03-07 23:04:30
J1,113,1,1.00309278257881829e-02,"ok","",2026-03-07 23:04:41
J1,114,1,9.75924957176310670e-03,"ok","",2026-03-07 23:04:54
J1,115,1,1.01847855134895582e-02,"ok","",2026-03-07 23:05:06
J1,116,1,9.91282790017500304e-03,"ok","",2026-03-07 23:05:18
J1,117,1,9.80193598047662817e-03,"ok","",2026-03-07 23:05:30
J1,118,1,9.51972773150977503e-03,"ok","",2026-03-07 23:05:41
J1,119,1,9.61367816553249099e-03,"ok","",2026-03-07 23:05:53
J1,120,1,9.34625164157232291e-03,"ok","",2026-03-07 23:06:05
J1,121,1,9.25540048484485567e-03,"ok","",2026-03-07 23:06:17
J1,122,1,8.97008963335466092e-03,"ok","",2026-03-07 23:06:29
J1,123,1,1.05269571868547018e-02,"ok","",2026-03-07 23:06:42
J1,124,1,1.02489038621893513e-02,"ok","",2026-03-07 23:06:53
J1,125,1,1.01523846417279628e-02,"ok","",2026-03-07 23:07:04
J1,126,1,9.85216736481575595e-03,"ok","",2026-03-07 23:07:16
J1,127,1,9.93506223347218054e-03,"ok","",2026-03-07 23:07:28
J1,128,1,9.65225889408749538e-03,"ok","",2026-03-07 23:07:39
J1,129,1,9.55800950898755275e-03,"ok","",2026-03-07 23:07:51
J1,130,1,9.27696115686238443e-03,"ok","",2026-03-07 23:08:03
J1,131,1,9.75721327496259505e-03,"ok","",2026-03-07 23:08:15
J1,132,1,9.46481409061128431e-03,"ok","",2026-03-07 23:08:27
J1,133,1,9.32027930552514761e-03,"ok","",2026-03-07 23:08:39
J1,134,1,9.05825146172567486e-03,"ok","",2026-03-07 23:08:50
J1,135,1,9.18084112602102209e-03,"ok","",2026-03-07 23:09:02
J1,136,1,8.90565839397794434e-03,"ok","",2026-03-07 23:09:14
J1,137,1,8.76664016371186960e-03,"ok","",2026-03-07 23:09:26
J1,138,1,8.47547472635490351e-03,"ok","",2026-03-07 23:09:38
J1,139,1,9.38524698453058193e-03,"ok","",2026-03-07 23:09:49
J1,140,1,9.10459897742477153e-03,"ok","",2026-03-07 23:10:01
J1,141,1,9.01109480581396838e-03,"ok","",2026-03-07 23:10:12
J1,142,1,8.73353666714038468e-03,"ok","",2026-03-07 23:10:24
J1,143,1,8.82578342992168530e-03,"ok","",2026-03-07 23:10:36
J1,144,1,8.54843364916568760e-03,"ok","",2026-03-07 23:10:47
J1,145,1,8.44409671833545872e-03,"ok","",2026-03-07 23:10:59
J1,146,1,8.18263761736837125e-03,"ok","",2026-03-07 23:11:11
J1,147,1,8.62580381589772571e-03,"ok","",2026-03-07 23:11:24
J1,148,1,8.35351193883226983e-03,"ok","",2026-03-07 23:11:36
J1,149,1,8.21544913865679405e-03,"ok","",2026-03-07 23:11:48
J1,150,1,7.94229780082744696e-03,"ok","",2026-03-07 23:12:00
J1,151,1,8.06323587305968204e-03,"ok","",2026-03-07 23:12:13
J1,152,1,7.80647253099608918e-03,"ok","",2026-03-07 23:12:24
J1,153,1,7.67125860371464796e-03,"ok","",2026-03-07 23:12:37
J1,154,1,7.39882945318548479e-03,"ok","",2026-03-07 23:12:48
J1,155,1,9.88304120722105495e-03,"ok","",2026-03-07 23:13:00
J1,156,1,9.64451769015894911e-03,"ok","",2026-03-07 23:13:12
J1,157,1,9.46277245382809440e-03,"ok","",2026-03-07 23:13:24
J1,158,1,9.20969901136281521e-03,"ok","",2026-03-07 23:13:36
J1,159,1,9.34333486332050711e-03,"ok","",2026-03-07 23:13:48
J1,160,1,9.06442960118347685e-03,"ok","",2026-03-07 23:14:01
J1,161,1,8.89912017986205228e-03,"ok","",2026-03-07 23:14:12
J1,162,1,8.62048175947727202e-03,"ok","",2026-03-07 23:14:24
J1,163,1,9.03908140477582833e-03,"ok","",2026-03-07 23:14:36
J1,164,1,8.78683081625020179e-03,"ok","",2026-03-07 23:14:48
J1,165,1,8.67994507757252620e-03,"ok","",2026-03-07 23:15:00
J1,166,1,8.43564357771242612e-03,"ok","",2026-03-07 23:15:11
J1,167,1,8.49405214471765646e-03,"ok","",2026-03-07 23:15:23
J1,168,1,8.23178982792605041e-03,"ok","",2026-03-07 23:15:34
J1,169,1,8.14102235789171402e-03,"ok","",2026-03-07 23:15:47
J1,170,1,7.88212589402803587e-03,"ok","",2026-03-07 23:15:58
J1,171,1,8.78005697839512322e-03,"ok","",2026-03-07 23:16:10
J1,172,1,8.50444204808376014e-03,"ok","",2026-03-07 23:16:22
J1,173,1,8.33435852220354434e-03,"ok","",2026-03-07 23:16:35
J1,174,1,8.06743326108261272e-03,"ok","",2026-03-07 23:16:49
J1,175,1,8.21209429572888894e-03,"ok","",2026-03-07 23:17:03
J1,176,1,7.93404151900922727e-03,"ok","",2026-03-07 23:17:15
J1,177,1,7.79280393413195327e-03,"ok","",2026-03-07 23:17:26
J1,178,1,7.51727325562789872e-03,"ok","",2026-03-07 23:17:39
J1,179,1,7.95232167934756262e-03,"ok","",2026-03-07 23:17:51
J1,180,1,7.67755209977316611e-03,"ok","",2026-03-07 23:18:04
J1,181,1,7.57301797026954659e-03,"ok","",2026-03-07 23:18:16
J1,182,1,7.32000122778408979e-03,"ok","",2026-03-07 23:18:29
J1,183,1,7.38872972799775596e-03,"ok","",2026-03-07 23:18:41
J1,184,1,7.13224472948681409e-03,"ok","",2026-03-07 23:18:53
J1,185,1,7.03477184320355775e-03,"ok","",2026-03-07 23:19:07
J1,186,1,6.77713728841133900e-03,"ok","",2026-03-07 23:19:19
J1,187,1,8.25449735265948448e-03,"ok","",2026-03-07 23:19:31
J1,188,1,7.99483276321666381e-03,"ok","",2026-03-07 23:19:44
J1,189,1,7.87825300159816777e-03,"ok","",2026-03-07 23:19:56
J1,190,1,7.63155571308260505e-03,"ok","",2026-03-07 23:20:08
J1,191,1,7.72141373882817561e-03,"ok","",2026-03-07 23:20:20
J1,192,1,7.44936822160724432e-03,"ok","",2026-03-07 23:20:33
J1,193,1,7.36372221481218503e-03,"ok","",2026-03-07 23:20:45
J1,194,1,7.09370014778265556e-03,"ok","",2026-03-07 23:20:57
J1,195,1,7.51105800630114118e-03,"ok","",2026-03-07 23:21:11
J1,196,1,7.25292551225287241e-03,"ok","",2026-03-07 23:21:23
J1,197,1,7.11376735436886065e-03,"ok","",2026-03-07 23:21:37
J1,198,1,6.86000340212800097e-03,"ok","",2026-03-07 23:21:49
J1,199,1,6.98797647971538538e-03,"ok","",2026-03-07 23:22:03
J1,200,1,6.72132118773660636e-03,"ok","",2026-03-07 23:22:15
J1,201,1,6.59657807801394824e-03,"ok","",2026-03-07 23:22:28
J1,202,1,6.33025562662581365e-03,"ok","",2026-03-07 23:22:40
J1,203,1,7.16388598943851207e-03,"ok","",2026-03-07 23:22:52
J1,204,1,6.90725272797898526e-03,"ok","",2026-03-07 23:23:04
J1,205,1,6.82407125095174649e-03,"ok","",2026-03-07 23:23:17
J1,206,1,6.54409421616009013e-03,"ok","",2026-03-07 23:23:30
J1,207,1,6.62607859653441267e-03,"ok","",2026-03-07 23:23:43
J1,208,1,6.35901479661704627e-03,"ok","",2026-03-07 23:23:55
J1,209,1,6.27917090598195671e-03,"ok","",2026-03-07 23:24:09
J1,210,1,6.01580361370679384e-03,"ok","",2026-03-07 23:24:21
J1,211,1,6.45191354920626736e-03,"ok","",2026-03-07 23:24:34
J1,212,1,6.18911251559062237e-03,"ok","",2026-03-07 23:24:45
J1,213,1,6.06741755706430297e-03,"ok","",2026-03-07 23:24:58
J1,214,1,5.78900200170728851e-03,"ok","",2026-03-07 23:25:09
J1,215,1,5.91063383911638596e-03,"ok","",2026-03-07 23:25:21
J1,216,1,5.66454592295251302e-03,"ok","",2026-03-07 23:25:34
J1,217,1,5.52852560917926894e-03,"ok","",2026-03-07 23:25:46
J1,218,1,5.28588210680247528e-03,"ok","",2026-03-07 23:25:59
J1,219,1,1.06900008843506811e-02,"ok","",2026-03-07 23:26:13
J1,220,1,1.08486114775789844e-02,"ok","",2026-03-07 23:26:25
J1,221,1,1.07581907200682281e-02,"ok","",2026-03-07 23:26:38
J1,222,1,1.04702409019470366e-02,"ok","",2026-03-07 23:26:52
J1,223,1,1.06074683463948105e-02,"ok","",2026-03-07 23:27:06
J1,224,1,1.03339223571126126e-02,"ok","",2026-03-07 23:27:18
J1,225,1,1.02350170861509326e-02,"ok","",2026-03-07 23:27:30
J1,226,1,9.95839553295319035e-03,"ok","",2026-03-07 23:27:41
J1,227,1,1.07881067987634083e-02,"ok","",2026-03-07 23:27:53
J1,228,1,1.05136004581360964e-02,"ok","",2026-03-07 23:28:04
J1,229,1,1.04406365310865112e-02,"ok","",2026-03-07 23:28:16
J1,230,1,1.01607549233087013e-02,"ok","",2026-03-07 23:28:28
J1,231,1,1.02334147533280628e-02,"ok","",2026-03-07 23:28:39
J1,232,1,9.92806022655301490e-03,"ok","",2026-03-07 23:28:51
J1,233,1,9.88028151662057041e-03,"ok","",2026-03-07 23:29:02
J1,234,1,9.57994063738532020e-03,"ok","",2026-03-07 23:29:14
J1,235,1,1.00302824907334553e-02,"ok","",2026-03-07 23:29:25
J1,236,1,9.76527628949419579e-03,"ok","",2026-03-07 23:29:37
J1,237,1,9.68242922456497013e-03,"ok","",2026-03-07 23:29:48
J1,238,1,9.39497241411402229e-03,"ok","",2026-03-07 23:30:00
J1,239,1,9.50074795326472099e-03,"ok","",2026-03-07 23:30:12
J1,240,1,9.20091876991691038e-03,"ok","",2026-03-07 23:30:23
J1,241,1,9.13252194060376610e-03,"ok","",2026-03-07 23:30:35
J1,242,1,8.84728390269629017e-03,"ok","",2026-03-07 23:30:47
J1,243,1,1.08429943258183670e-02,"ok","",2026-03-07 23:30:59
J1,244,1,1.05456955825076193e-02,"ok","",2026-03-07 23:31:11
J1,245,1,1.06809893108987808e-02,"ok","",2026-03-07 23:31:22
J1,246,1,1.03898547388716622e-02,"ok","",2026-03-07 23:31:34
J1,247,1,1.02556895747305532e-02,"ok","",2026-03-07 23:31:45
J1,248,1,9.98048626508030168e-03,"ok","",2026-03-07 23:31:57
J1,249,1,1.04689984261714386e-02,"ok","",2026-03-07 23:32:08
J1,250,1,1.01727139010563405e-02,"ok","",2026-03-07 23:32:20
J1,251,1,1.00752623330304658e-02,"ok","",2026-03-07 23:32:31
J1,252,1,9.79658920904746822e-03,"ok","",2026-03-07 23:32:43
J1,253,1,9.87817976451488278e-03,"ok","",2026-03-07 23:32:55
J1,254,1,9.61154120020069058e-03,"ok","",2026-03-07 23:33:06
J1,255,1,9.51726730900936957e-03,"ok","",2026-03-07 23:33:19
J1,256,1,9.24168619698484406e-03,"ok","",2026-03-07 23:33:30
J1,257,1,1.01145310508101716e-02,"ok","",2026-03-07 23:33:42
J1,258,1,9.82696105292646394e-03,"ok","",2026-03-07 23:33:54
J1,259,1,9.69022901920268964e-03,"ok","",2026-03-07 23:34:05
J1,260,1,9.42219324018545024e-03,"ok","",2026-03-07 23:34:17
J1,261,1,9.53239361078139780e-03,"ok","",2026-03-07 23:34:29
J1,262,1,9.28119010053940485e-03,"ok","",2026-03-07 23:34:42
J1,263,1,9.11863298162352010e-03,"ok","",2026-03-07 23:34:54
J1,264,1,8.87035141085412704e-03,"ok","",2026-03-07 23:35:07
J1,265,1,9.33590633850478469e-03,"ok","",2026-03-07 23:35:18
J1,266,1,9.07211798051577034e-03,"ok","",2026-03-07 23:35:31
J1,267,1,8.96357254315383045e-03,"ok","",2026-03-07 23:35:43
J1,268,1,8.70533174773591156e-03,"ok","",2026-03-07 23:35:56
J1,269,1,8.77288801914311023e-03,"ok","",2026-03-07 23:36:07
J1,270,1,8.50964122048480931e-03,"ok","",2026-03-07 23:36:21
J1,271,1,8.40815279165951779e-03,"ok","",2026-03-07 23:36:33
J1,272,1,8.14896122535735401e-03,"ok","",2026-03-07 23:36:45
J1,273,1,9.64707559930033653e-03,"ok","",2026-03-07 23:36:57
J1,274,1,9.34428650127117066e-03,"ok","",2026-03-07 23:37:09
J1,275,1,9.29137869140639339e-03,"ok","",2026-03-07 23:37:21
J1,276,1,9.01630358730898251e-03,"ok","",2026-03-07 23:37:33
J1,277,1,9.08476399211899377e-03,"ok","",2026-03-07 23:37:45
J1,278,1,8.81246288137482736e-03,"ok","",2026-03-07 23:37:57
J1,279,1,8.74229672202808672e-03,"ok","",2026-03-07 23:38:09
J1,280,1,8.45722197436415968e-03,"ok","",2026-03-07 23:38:21
J1,281,1,8.90621685068637703e-03,"ok","",2026-03-07 23:38:33
J1,282,1,8.63537611945730532e-03,"ok","",2026-03-07 23:38:45
J1,283,1,8.56631639683058665e-03,"ok","",2026-03-07 23:38:56
J1,284,1,8.26652869904265231e-03,"ok","",2026-03-07 23:39:08
J1,285,1,8.34486067207684812e-03,"ok","",2026-03-07 23:39:21
J1,286,1,8.09622131597009798e-03,"ok","",2026-03-07 23:39:33
J1,287,1,8.01020421709353059e-03,"ok","",2026-03-07 23:39:44
J1,288,1,7.74640375254165292e-03,"ok","",2026-03-07 23:39:56
J1,289,1,8.53994967708260333e-03,"ok","",2026-03-07 23:40:10
J1,290,1,8.26861516092236570e-03,"ok","",2026-03-07 23:40:22
J1,291,1,8.20202369009592758e-03,"ok","",2026-03-07 23:40:34
J1,292,1,7.93410934870308893e-03,"ok","",2026-03-07 23:40:46
J1,293,1,7.96761292213687966e-03,"ok","",2026-03-07 23:40:58
J1,294,1,7.73100475141852428e-03,"ok","",2026-03-07 23:41:10
J1,295,1,7.65043492682337956e-03,"ok","",2026-03-07 23:41:23
J1,296,1,7.39935340172515055e-03,"ok","",2026-03-07 23:41:35
J1,297,1,7.84332090358219602e-03,"ok","",2026-03-07 23:41:48
J1,298,1,7.56100097892264955e-03,"ok","",2026-03-07 23:42:00
J1,299,1,7.48100567088982871e-03,"ok","",2026-03-07 23:42:14
J1,300,1,7.21542411809572570e-03,"ok","",2026-03-07 23:42:26
J1,301,1,7.26491733552236951e-03,"ok","",2026-03-07 23:42:38
J1,302,1,7.04403287120847210e-03,"ok","",2026-03-07 23:42:51
J1,303,1,6.95311398663811531e-03,"ok","",2026-03-07 23:43:03
J1,304,1,6.69346493588918179e-03,"ok","",2026-03-07 23:43:15
J1,305,1,1.04232145014382382e-02,"ok","",2026-03-07 23:43:27
J1,306,1,1.01339859666786936e-02,"ok","",2026-03-07 23:43:39
J1,307,1,1.00273867679625539e-02,"ok","",2026-03-07 23:43:51
J1,308,1,9.75101216744889143e-03,"ok","",2026-03-07 23:44:03
J1,309,1,9.85436205131051679e-03,"ok","",2026-03-07 23:44:15
J1,310,1,9.58408167665858457e-03,"ok","",2026-03-07 23:44:27
J1,311,1,9.47648759424346565e-03,"ok","",2026-03-07 23:44:42
J1,312,1,9.20422894302497241e-03,"ok","",2026-03-07 23:44:54
J1,313,1,9.69205528890348944e-03,"ok","",2026-03-07 23:45:08
J1,314,1,9.41815531487755209e-03,"ok","",2026-03-07 23:45:22
J1,315,1,9.32387574530402219e-03,"ok","",2026-03-07 23:45:35
J1,316,1,9.03871861919469666e-03,"ok","",2026-03-07 23:45:48
J1,317,1,9.14553470027534843e-03,"ok","",2026-03-07 23:46:01
J1,318,1,8.87474765522888731e-03,"ok","",2026-03-07 23:46:13
J1,319,1,8.78280657735253101e-03,"ok","",2026-03-07 23:46:25
J1,320,1,8.53058649546056813e-03,"ok","",2026-03-07 23:46:37
J1,321,1,9.28990268206675296e-03,"ok","",2026-03-07 23:46:49
J1,322,1,9.03489431952131383e-03,"ok","",2026-03-07 23:47:01
J1,323,1,8.91618257616499932e-03,"ok","",2026-03-07 23:47:14
J1,324,1,8.64145239759928074e-03,"ok","",2026-03-07 23:47:26
J1,325,1,8.76049155011671132e-03,"ok","",2026-03-07 23:47:38
J1,326,1,8.47467104559918027e-03,"ok","",2026-03-07 23:47:51
J1,327,1,8.38412370600494228e-03,"ok","",2026-03-07 23:48:03
J1,328,1,8.10210305235159467e-03,"ok","",2026-03-07 23:48:16
J1,329,1,8.59386268872341930e-03,"ok","",2026-03-07 23:48:29
J1,330,1,8.34208813547832051e-03,"ok","",2026-03-07 23:48:40
J1,331,1,8.24555537119309179e-03,"ok","",2026-03-07 23:48:52
J1,332,1,7.96577012724952738e-03,"ok","",2026-03-07 23:49:05
J1,333,1,8.07427553746897786e-03,"ok","",2026-03-07 23:49:18
J1,334,1,7.79284268311286610e-03,"ok","",2026-03-07 23:49:33
J1,335,1,7.71609319335198052e-03,"ok","",2026-03-07 23:49:45
J1,336,1,7.42103214829192837e-03,"ok","",2026-03-07 23:49:58
J1,337,1,8.98911146934722183e-03,"ok","",2026-03-07 23:50:10
J1,338,1,8.68966383115221674e-03,"ok","",2026-03-07 23:50:22
J1,339,1,8.66693731493306530e-03,"ok","",2026-03-07 23:50:34
J1,340,1,8.39988031633787102e-03,"ok","",2026-03-07 23:50:45
J1,341,1,8.45172624623025115e-03,"ok","",2026-03-07 23:50:57
J1,342,1,8.17247294783562950e-03,"ok","",2026-03-07 23:51:09
J1,343,1,8.13728095468313484e-03,"ok","",2026-03-07 23:51:21
J1,344,1,7.88743875460795607e-03,"ok","",2026-03-07 23:51:33
J1,345,1,8.30964111222698421e-03,"ok","",2026-03-07 23:51:44
J1,346,1,8.03248482459473223e-03,"ok","",2026-03-07 23:51:57
J1,347,1,8.01538506682142327e-03,"ok","",2026-03-07 23:52:09
J1,348,1,7.73905525695006702e-03,"ok","",2026-03-07 23:52:22
J1,349,1,7.80124797310755014e-03,"ok","",2026-03-07 23:52:34
J1,350,1,7.52373475972589745e-03,"ok","",2026-03-07 23:52:45
J1,351,1,7.49425658455926680e-03,"ok","",2026-03-07 23:52:59
J1,352,1,7.23425200440530602e-03,"ok","",2026-03-07 23:53:11
J1,353,1,7.89383256931230903e-03,"ok","",2026-03-07 23:53:24
J1,354,1,7.63153959410622917e-03,"ok","",2026-03-07 23:53:37
J1,355,1,7.59818532069722608e-03,"ok","",2026-03-07 23:53:51
J1,356,1,7.34939234032161437e-03,"ok","",2026-03-07 23:54:03
J1,357,1,7.38586326159662576e-03,"ok","",2026-03-07 23:54:16
J1,358,1,7.11181641247904395e-03,"ok","",2026-03-07 23:54:30
J1,359,1,7.07703563625194931e-03,"ok","",2026-03-07 23:54:43
J1,360,1,6.81872713580133905e-03,"ok","",2026-03-07 23:54:55
J1,361,1,7.26594639882982563e-03,"ok","",2026-03-07 23:55:07
J1,362,1,6.99141168679950908e-03,"ok","",2026-03-07 23:55:19
J1,363,1,6.98029143659617546e-03,"ok","",2026-03-07 23:55:31
J1,364,1,6.70620143047884198e-03,"ok","",2026-03-07 23:55:44
J1,365,1,6.76391091118944132e-03,"ok","",2026-03-07 23:55:56
J1,366,1,6.47661638566354725e-03,"ok","",2026-03-07 23:56:08
J1,367,1,6.48024411289860325e-03,"ok","",2026-03-07 23:56:20
J1,368,1,6.20050952251283150e-03,"ok","",2026-03-07 23:56:32
J1,369,1,8.22291724625934251e-03,"ok","",2026-03-07 23:56:44
J1,370,1,7.95557659395207395e-03,"ok","",2026-03-07 23:56:56
J1,371,1,7.86971446864725976e-03,"ok","",2026-03-07 23:57:08
J1,372,1,7.58932582445126513e-03,"ok","",2026-03-07 23:57:20
J1,373,1,7.74192765604198030e-03,"ok","",2026-03-07 23:57:32
J1,374,1,7.48206103151538571e-03,"ok","",2026-03-07 23:57:44
J1,375,1,7.37987674255791148e-03,"ok","",2026-03-07 23:57:55
J1,376,1,7.11986605246117676e-03,"ok","",2026-03-07 23:58:06
